Model:CrossDA_MNet, DataSet: BCI2a, Experiment ID: 202605171115
Sub-1, Epoch [88/500], TLoss_C: 0.972539, TLoss_P: 0.919616, TAcc: 0.9479, VLoss_C: 0.157979, VLoss_P: 0.11058, VAcc: 0.7535
Sub-1, Epoch [89/500], TLoss_C: 0.987351, TLoss_P: 0.912212, TAcc: 0.9444, VLoss_C: 0.157038, VLoss_P: 0.116531, VAcc: 0.75
Sub-1, Epoch [90/500], TLoss_C: 0.974932, TLoss_P: 0.894029, TAcc: 0.9444, VLoss_C: 0.210605, VLoss_P: 0.161328, VAcc: 0.7396
Sub-1, Epoch [91/500], TLoss_C: 0.975916, TLoss_P: 0.924934, TAcc: 0.941, VLoss_C: 0.172255, VLoss_P: 0.133681, VAcc: 0.7778
Sub-1, Epoch [92/500], TLoss_C: 1.015178, TLoss_P: 0.877895, TAcc: 0.9479, VLoss_C: 0.134995, VLoss_P: 0.100983, VAcc: 0.7708
Sub-1, Epoch [93/500], TLoss_C: 0.964564, TLoss_P: 0.846123, TAcc: 0.9583, VLoss_C: 0.16138, VLoss_P: 0.129717, VAcc: 0.7951
Sub-1, Epoch [94/500], TLoss_C: 0.952856, TLoss_P: 0.845093, TAcc: 0.9583, VLoss_C: 0.155748, VLoss_P: 0.124538, VAcc: 0.7639
Sub-1, Epoch [95/500], TLoss_C: 0.937424, TLoss_P: 0.87697, TAcc: 0.9583, VLoss_C: 0.163999, VLoss_P: 0.143504, VAcc: 0.7674
Sub-1, Epoch [96/500], TLoss_C: 0.994511, TLoss_P: 0.895813, TAcc: 0.941, VLoss_C: 0.179397, VLoss_P: 0.126942, VAcc: 0.7604
Sub-1, Epoch [97/500], TLoss_C: 0.932928, TLoss_P: 0.913317, TAcc: 0.9514, VLoss_C: 0.157569, VLoss_P: 0.124855, VAcc: 0.7639
Sub-1, Epoch [98/500], TLoss_C: 0.905721, TLoss_P: 0.839858, TAcc: 0.9618, VLoss_C: 0.152066, VLoss_P: 0.12949, VAcc: 0.7812
Sub-1, Epoch [99/500], TLoss_C: 0.943104, TLoss_P: 0.878195, TAcc: 0.9444, VLoss_C: 0.182462, VLoss_P: 0.144182, VAcc: 0.7743
Sub-1, Epoch [100/500], TLoss_C: 0.927061, TLoss_P: 0.80402, TAcc: 0.9549, VLoss_C: 0.159197, VLoss_P: 0.123924, VAcc: 0.7674
Sub-1, Epoch [101/500], TLoss_C: 0.894246, TLoss_P: 0.816567, TAcc: 0.9618, VLoss_C: 0.18999, VLoss_P: 0.160747, VAcc: 0.7708
Sub-1, Epoch [102/500], TLoss_C: 0.905794, TLoss_P: 0.802994, TAcc: 0.9618, VLoss_C: 0.164921, VLoss_P: 0.138568, VAcc: 0.7951
Sub-1, Epoch [103/500], TLoss_C: 0.891803, TLoss_P: 0.815828, TAcc: 0.9479, VLoss_C: 0.126476, VLoss_P: 0.119329, VAcc: 0.7778
Sub-1, Epoch [104/500], TLoss_C: 0.887554, TLoss_P: 0.804076, TAcc: 0.9722, VLoss_C: 0.154221, VLoss_P: 0.133589, VAcc: 0.7778
Sub-1, Epoch [105/500], TLoss_C: 0.868584, TLoss_P: 0.801627, TAcc: 0.9618, VLoss_C: 0.17769, VLoss_P: 0.146899, VAcc: 0.7569
Sub-1, Epoch [106/500], TLoss_C: 0.938437, TLoss_P: 0.81715, TAcc: 0.9583, VLoss_C: 0.146959, VLoss_P: 0.111855, VAcc: 0.7951
Sub-1, Epoch [107/500], TLoss_C: 0.939919, TLoss_P: 0.800071, TAcc: 0.9618, VLoss_C: 0.145223, VLoss_P: 0.114332, VAcc: 0.7986
Sub-1, Epoch [108/500], TLoss_C: 0.874405, TLoss_P: 0.792998, TAcc: 0.9653, VLoss_C: 0.13704, VLoss_P: 0.109516, VAcc: 0.7882
Sub-1, Epoch [109/500], TLoss_C: 0.881467, TLoss_P: 0.817273, TAcc: 0.9514, VLoss_C: 0.158982, VLoss_P: 0.111396, VAcc: 0.7812
Sub-1, Epoch [110/500], TLoss_C: 0.878034, TLoss_P: 0.828268, TAcc: 0.9583, VLoss_C: 0.175206, VLoss_P: 0.147386, VAcc: 0.7743
Sub-1, Epoch [111/500], TLoss_C: 0.878613, TLoss_P: 0.935828, TAcc: 0.9653, VLoss_C: 0.165784, VLoss_P: 0.137566, VAcc: 0.7778
Sub-1, Epoch [112/500], TLoss_C: 0.843865, TLoss_P: 0.810356, TAcc: 0.9583, VLoss_C: 0.153488, VLoss_P: 0.136487, VAcc: 0.7951
Sub-1, Epoch [113/500], TLoss_C: 0.876258, TLoss_P: 1.006497, TAcc: 0.9514, VLoss_C: 0.156676, VLoss_P: 0.126879, VAcc: 0.8056
Sub-1, Epoch [114/500], TLoss_C: 0.831641, TLoss_P: 0.794074, TAcc: 0.9688, VLoss_C: 0.148097, VLoss_P: 0.118224, VAcc: 0.8056
Sub-1, Epoch [115/500], TLoss_C: 0.852269, TLoss_P: 0.995788, TAcc: 0.9792, VLoss_C: 0.15972, VLoss_P: 0.121106, VAcc: 0.7812
Sub-1, Epoch [116/500], TLoss_C: 0.854592, TLoss_P: 0.796075, TAcc: 0.9583, VLoss_C: 0.179866, VLoss_P: 0.149004, VAcc: 0.7743
Sub-1, Epoch [117/500], TLoss_C: 0.815041, TLoss_P: 0.781035, TAcc: 0.9583, VLoss_C: 0.16864, VLoss_P: 0.151446, VAcc: 0.7778
Sub-1, Epoch [118/500], TLoss_C: 0.856062, TLoss_P: 0.803805, TAcc: 0.9653, VLoss_C: 0.178235, VLoss_P: 0.151604, VAcc: 0.7778
Sub-1, Epoch [119/500], TLoss_C: 0.823867, TLoss_P: 0.757752, TAcc: 0.9792, VLoss_C: 0.140698, VLoss_P: 0.101597, VAcc: 0.7778
Sub-1, Epoch [120/500], TLoss_C: 0.83591, TLoss_P: 0.783573, TAcc: 0.9653, VLoss_C: 0.141027, VLoss_P: 0.1298, VAcc: 0.7778
